type,amount,oldbalanceOrg,newbalanceOrig,isFraud,Fraud_Status
0.25,0.00712784,0.003765678,0,0,No Fraud
0.25,0.047866503,0.025288144,0,0,No Fraud
0.75,0.000930434,0,0,1,Fraud
0.75,0.000174389,0.001030963,0.001128171,1,Fraud
1,0.004828427,0.002550885,0,0,No Fraud
0.75,0.000931259,0,0,1,Fraud
0.25,0.004516281,8.50E-05,0,1,Fraud
0,0.005785703,0.041047506,0.052998769,1,Fraud
1,0.004355336,0,0,1,Fraud
0.25,0.086502346,0.045699678,0,0,No Fraud
0,0.006636796,0.162326234,0.199276548,1,Fraud
0.75,0.000679076,0.002214667,0.002230194,1,Fraud
0,0.003299025,0.163219929,0.198231489,1,Fraud
0.75,0.00030552,0.00013683,0,1,Fraud
0.25,0.000494307,0.000261145,0,0,No Fraud
0.75,0.000178014,0,0,1,Fraud
1,0.000443532,0.000234321,0,0,No Fraud
0.25,0.014169171,0.007485653,0,0,No Fraud
0.25,0.001795174,0.000948401,0,0,No Fraud
1,0.00373846,0.00197505,0,0,No Fraud
1,0.010300664,0,0,1,Fraud
1,0.001187904,0.000627576,0,0,No Fraud
1,0.001283028,0.000677831,0,0,No Fraud
0.25,1.30E-05,6.85E-06,0,0,No Fraud
0,0.000553817,0.000847159,0.0013696,1,Fraud
0.75,0.000460188,0.000514206,0.000325757,1,Fraud
0.25,0.061876189,0.03268954,0,0,No Fraud
1,0.033162782,0.017520085,0,0,No Fraud
1,0.183540957,0.096965725,0,0,No Fraud
0.75,0.000115788,0,0,1,Fraud
0.25,0.12596234,0.066546616,0,0,No Fraud
1,0.005085552,0.002686726,0,0,No Fraud
0.75,0.000296383,0,0,1,Fraud
0.75,0.000901526,0,0,1,Fraud
0.25,0.000555835,0,0,1,Fraud
0.25,0.006841857,0.000510044,0,1,Fraud
0.25,0.006615596,0.003495057,0,0,No Fraud
1,0.020169293,0.010655552,0,0,No Fraud
1,0.027949024,0.014765627,0,0,No Fraud
1,0.028601901,0.015110546,0,0,No Fraud
0.25,0.090880971,0.048012931,0,0,No Fraud
1,0.008230955,0.00434846,0,0,No Fraud
0.25,0.008643649,0,0,1,Fraud
0,0.001811341,0.056917682,0.069546415,1,Fraud
1,0.006081092,0.003212676,0,0,No Fraud
1,0.017984715,0.009501427,0,0,No Fraud
0.25,0.004643423,0,0,1,Fraud
0.25,0.005591243,0.002953885,0,0,No Fraud
1,0.021229122,0.011215465,0,0,No Fraud
0.75,0.000184084,0.000375682,0.000334581,1,Fraud
0.25,0.317670952,0.16782736,0,0,No Fraud
0.25,0.00142781,0.00075432,0,0,No Fraud
1,0.01070651,0.00065711,0,1,Fraud
0.25,0.001234983,0,0,1,Fraud
1,0.006476504,0.003421574,0,0,No Fraud
0.25,0.017275437,0.000262616,0,1,Fraud
0.25,0.014094519,0.007446214,0,0,No Fraud
1,0.004180478,0.00220857,0,0,No Fraud
1,0.169577926,0.089588977,0,0,No Fraud
0,0.004249547,0.049798823,0.062539767,1,Fraud
0.25,0.007445486,0,0,0,No Fraud
0.25,0.001878967,0,0,1,Fraud
0,0.002106125,0.001023227,0.00256666,1,Fraud
0.25,0.000147762,7.81E-05,0,0,No Fraud
1,0.01097637,0.005798878,0,0,No Fraud
0.25,0.014560824,0.007692566,0,0,No Fraud
0.75,4.94E-05,0.000199178,0.000207959,1,Fraud
0,0.00449693,0.062646612,0.078135668,1,Fraud
0.25,0.034726365,0.018346135,0,0,No Fraud
0.25,0.003925241,0,0,1,Fraud
0.25,0.008409,0,0,1,Fraud
0,0.002829445,0.000247378,0.002093543,1,Fraud
0.25,0.010143995,6.38E-06,0,1,Fraud
0.25,0.004134466,0.000998892,0,1,Fraud
0.25,0.001150557,0,0,1,Fraud
1,0.239497396,0.126527828,0,0,No Fraud
0.25,0.160494071,0.084789925,0,0,No Fraud
0.25,0.008093046,0,0,1,Fraud
1,0.003344116,0.001766715,0,0,No Fraud
0.75,0.000132429,0,0,1,Fraud
0.25,0.011371332,3.46E-06,0,1,Fraud
0.75,0.000306402,7.22E-06,0,1,Fraud
0,0.003714156,0.086041393,0.105751617,1,Fraud
1,0.026765494,0.014140362,0,0,No Fraud
0.25,0.01320831,0.006978025,0,0,No Fraud
0.25,0.245527642,0.129713641,0,0,No Fraud
0.75,5.05E-05,0.000706436,0.000816816,1,Fraud
0.25,0.009634989,0,0,1,Fraud
0.75,6.23E-06,0,0,1,Fraud
0.75,0.000371187,7.50E-06,0,1,Fraud
0.25,0.002617172,0,0,1,Fraud
1,0.031062044,0.016410254,0,0,No Fraud
0.25,0.013847838,0,0,1,Fraud
0.25,0.026942772,0.014234019,0,0,No Fraud
0.25,0.013161249,0,0,1,Fraud
0.25,0.003681209,0.001944804,0,0,No Fraud
0.25,0.001199149,0,0,1,Fraud
1,0.019644168,0.010378125,0,0,No Fraud
0.25,0.001241092,0,0,1,Fraud
1,0.000215491,0.000113845,0,0,No Fraud
0.25,0.003442389,0.000193497,0,1,Fraud
0.5,0.000111333,0.000859578,0.000962253,1,Fraud
0.25,0.053647034,0.028342031,0,0,No Fraud
1,0.036138352,0.019092095,0,0,No Fraud
0.25,0.001206351,0.000637322,0,0,No Fraud
0.25,0.007903637,0.004175536,0,0,No Fraud
0.75,0.000104405,0.002146176,0.002512721,1,Fraud
0.25,0.006592219,0.003482706,0,0,No Fraud
1,0.046217593,0.024417016,0,0,No Fraud
0.25,0.00166959,0.000882054,0,0,No Fraud
0.25,0.207948009,0.109860108,0,0,No Fraud
1,0.032237762,0.017031392,0,0,No Fraud
1,0.023503105,0.012416823,0,0,No Fraud
0.25,0.000190205,0,0,1,Fraud
1,0.033440228,0.017666661,0,0,No Fraud
0.25,0.011751523,0,0,1,Fraud
0.25,0.052369571,0.027667141,0,0,No Fraud
0.25,0.001964669,0.001037946,0,0,No Fraud
1,0.001196639,0.000632191,0,0,No Fraud
0.25,0.005449328,0,0,1,Fraud
1,0.00980545,0,0,1,Fraud
1,0.285637834,0.150904082,0,0,No Fraud
0.25,0.003185268,0,0,1,Fraud
0.25,0.002052399,0.000989896,0,1,Fraud
0.25,0.056471549,0.029834239,0,0,No Fraud
0.75,0.000129597,0.010178226,0.012148632,1,Fraud
1,0.025631703,0.013541374,0,0,No Fraud
1,0.015550448,0.00821539,0,0,No Fraud
0.25,0.004828427,0.002550885,0,0,No Fraud
1,0.003364236,0.001777345,0,0,No Fraud
1,0.013034035,0.006885954,0,0,No Fraud
0.25,0.00492399,0.002601372,0,0,No Fraud
0.25,0.00535135,0.002827149,0,0,No Fraud
1,0.01327746,0.0002895,0,1,Fraud
0.25,0.031031059,0.016393884,0,0,No Fraud
1,0.009507844,0.005023048,0,0,No Fraud
0.75,5.74E-05,0.000638508,0.000730821,1,Fraud
0,0.005626257,0.141821068,0.173994487,1,Fraud
0.25,0.000889025,0.000469677,0,0,No Fraud
0,0.001595404,0.000190434,0.001241683,1,Fraud
0.25,0.002322364,0,0,1,Fraud
0,0.002288331,0.060465191,0.07411218,1,Fraud
0,0.002506757,0.010372041,0.014055227,1,Fraud
1,0.002713172,0.001433384,0,0,No Fraud
0.25,0,0,0,0,No Fraud
0.25,0.164835497,0.087083525,0,0,No Fraud
1,0.045224521,0.02389237,0,0,No Fraud
1,9.65E-05,5.10E-05,0,0,No Fraud
1,0.008632106,0.00456039,0,0,No Fraud
0.75,0.000470877,0,0,1,Fraud
0.25,0.10186511,0.053815914,0,0,No Fraud
0.25,0.010046858,0,0,1,Fraud
0.75,0.000201371,0,0,1,Fraud
0.25,0.008526161,0.000449005,0,1,Fraud
0.75,0.000130346,0,0,1,Fraud
0.25,0.002990527,0.000205253,0,1,Fraud
1,0.000342735,0.000181069,0,0,No Fraud
0.25,0.006750348,0.001588826,0,1,Fraud
0.25,0.157597005,0.083259389,0,0,No Fraud
1,0.011597196,0.006126864,0,0,No Fraud
0.25,0.002780936,0.001469184,0,0,No Fraud
0.25,0.236809497,0.125107796,0,0,No Fraud
0.25,0.004575899,0.000350004,0,1,Fraud
0.25,0.004794441,0.00253293,0,0,No Fraud
0,0.000378758,0.000907728,0.001331247,1,Fraud
0.25,0.122767418,0.064858721,0,0,No Fraud
0.25,0.000131929,6.97E-05,0,0,No Fraud
0,0.005057182,0.000729243,0.00408687,1,Fraud
0.25,0.159867421,0.084458862,0,0,No Fraud
0.25,0.000641101,0.001930417,0.001912728,1,Fraud
0.25,0.032935788,0.017400163,0,0,No Fraud
1,0.013292917,0,0,1,Fraud
0,0.005906512,8.52E-05,0.003852165,1,Fraud
0.25,0.206915978,0.109314881,0,0,No Fraud
0.25,0.00788487,0,0,1,Fraud
0.75,0.000503414,0.001770411,0.001807863,1,Fraud
0.75,0.000186875,1.17E-05,0,1,Fraud
1,0.001486034,0.00078508,0,0,No Fraud
0.25,0.002912781,0.001538838,0,0,No Fraud
1,0.007489518,0.003956755,0,0,No Fraud
0,0.007619447,0.00665004,0.012828392,1,Fraud
1,0.005302634,0.00016286,0,1,Fraud
1,0.002050813,0.001083456,0,0,No Fraud
1,0.014023444,0.007408665,0,0,No Fraud
1,0.033720207,0.017814576,0,0,No Fraud
1,0.062232249,0,0,1,Fraud
0.25,0.015550448,0.00821539,0,0,No Fraud
0.25,0.002422267,0.000750691,0,1,Fraud
0.25,0.013814418,0,0,1,Fraud
1,0.004536064,0.002396428,0,0,No Fraud
0.25,0.004660492,0.000527028,0,1,Fraud
1,0.003701826,0.001955696,0,0,No Fraud
0.25,0.032672952,0.017261305,0,0,No Fraud
0.25,0.001150803,6.93E-06,0,1,Fraud
0.25,0.019216985,0.010152442,0,0,No Fraud
0,0.009878499,0.037253319,0.05103771,1,Fraud
0.75,0.000379194,0,0,1,Fraud
0,0.003752451,0.161671772,0.196658968,1,Fraud
0.25,0.033342316,0.017614934,0,0,No Fraud
0.25,0.00274282,0.000346144,0,1,Fraud
1,0.009580302,0.005061328,0,0,No Fraud
0.25,0.005139997,0.003832186,0.001341906,1,Fraud
0.75,0.000616729,0,0,1,Fraud
0.25,0.00153514,0,0,1,Fraud
0.25,0.001384251,0.001030281,0.000359267,1,Fraud
0.75,0.00045924,0,0,1,Fraud
1,0.010736459,0.005672132,0,0,No Fraud
0.25,0.068170115,0.036014657,0,0,No Fraud
0.75,0.000124139,0.003416797,0.004027066,1,Fraud
1,0.022011269,0.011628678,0,0,No Fraud
0.75,0.000232568,2.30E-05,0,1,Fraud
0.75,0.000386299,0.000498531,0.000353829,1,Fraud
0,0.001518871,0.098911414,0.119823504,1,Fraud
0.25,0.015245886,0.008054488,0,0,No Fraud
1,0.009895042,0.005227606,0,0,No Fraud
0.25,0.004273591,0,0,1,Fraud
0.25,0.004849197,0.000654645,0,1,Fraud
1,0.016429414,0.008679752,0,0,No Fraud
0.75,3.42E-05,0,0,1,Fraud
0,0.004683236,0.064952042,0.081024319,1,Fraud
0.25,0.025490472,0.01346676,0,0,No Fraud
0.25,0.005119373,0.000434337,0,1,Fraud
0.75,0.000359513,0.001352883,0.001397486,1,Fraud
0.25,0.035658829,0.018838761,0,0,No Fraud
0.25,0.005538106,0.000818949,0,1,Fraud
1,0.007327158,0.003870979,0,0,No Fraud
0.25,0.005637366,0,0,1,Fraud
1,0.317670952,0.203238387,0.042552501,0,No Fraud
0.25,0.28529564,0.150723299,0,0,No Fraud
0.75,0.000409072,0.012423924,0.014669803,1,Fraud
0,0.007306502,0.172480577,0.211903919,1,Fraud
0.25,0.005530885,0.002921998,0,0,No Fraud
0.25,0.006231085,0.003291918,0,0,No Fraud
0.25,0.004675205,0.002469937,0,0,No Fraud
0,0.005287224,0.016255446,0.022890342,1,Fraud
0.75,0.000325805,0,0,1,Fraud
0.25,0.006307432,0,0,1,Fraud
1,0.028871782,0.015253126,0,0,No Fraud
0,0.003379194,0.010742054,0.015053729,1,Fraud
1,0.015535187,0.008207327,0,0,No Fraud
0.75,8.91E-05,0.000148139,0.00012142,1,Fraud
0.25,0.001078965,0.000570023,0,0,No Fraud
0.75,0.000288889,0,0,1,Fraud
0.25,0.07879262,0.041626587,0,0,No Fraud
0.25,0.007156324,0,0,1,Fraud
0.25,0.060714518,0.032075823,0,0,No Fraud
0.25,0.000638882,0.000337525,0,0,No Fraud
0.25,0.001633598,0.000863039,0,0,No Fraud
0,0.00377041,1.21E-06,0.002395101,1,Fraud
0.25,0.040096659,0.021183292,0,0,No Fraud
0.75,0.000303522,0,0,1,Fraud
0.25,0.005942726,0.002239488,0,1,Fraud
0.25,0.000275643,0.000145624,0,0,No Fraud
1,0.004742182,0.002505322,0,0,No Fraud
1,0.038142837,0.020151077,0,0,No Fraud
1,0.057797234,0.030534605,0,0,No Fraud
0.25,0.049647882,0.026229257,0,0,No Fraud
0.25,0.006965851,0.003680098,0,0,No Fraud
1,0.000413765,0.000218594,0,0,No Fraud
1,0.075428185,0.039849137,0,0,No Fraud
1,0.003455726,0.00182568,0,0,No Fraud
0.25,0.006965438,0.000547789,0,1,Fraud
0.75,6.31E-05,0,0,1,Fraud
0.75,0.000163249,0.005579498,0.006601098,1,Fraud
0.25,0.240271597,0.126936843,0,0,No Fraud
0.25,0.006900798,0.003645731,0,0,No Fraud
0.25,0.016200752,0.008558949,0,0,No Fraud
0.5,4.05E-06,0.000872434,0.001045807,1,Fraud
0.75,2.27E-06,0,0,1,Fraud
0.75,9.52E-05,0.001254766,0.001447391,1,Fraud
1,0.035003245,0.018492412,0,0,No Fraud
0.25,0.055927446,0.029546786,0,0,No Fraud
0.25,0.014342362,0.001681513,0,1,Fraud
1,0.106553685,0.056292914,0,0,No Fraud
1,0.041691331,0.022025766,0,0,No Fraud
0.25,0.009478156,0.0039449,0,1,Fraud
0.25,0.008604539,0.000258353,0,1,Fraud
0.25,0.004696494,0,0,1,Fraud
0,0.005021439,0.000547688,0.003846008,1,Fraud
0.75,0.000153889,0.001027775,0.001137353,1,Fraud
0.25,0.010821943,0.005717294,0,0,No Fraud
0.25,0.01766943,0.00933486,0,0,No Fraud
0.75,0.000550025,0.000116808,0,1,Fraud
0.25,0.001529512,0.000128002,0,1,Fraud
1,0.001463584,0.00077322,0,0,No Fraud
0.25,0.010787981,0,0,1,Fraud
0.25,0.015059272,0.007955899,0,0,No Fraud
1,0.006125197,0.003235976,0,0,No Fraud
0.25,0.002118642,0.001993556,0.001050582,1,Fraud
1,0.07399763,0.039093366,0,0,No Fraud
0.75,0.000228065,0.000598573,0.000574502,1,Fraud
0.75,2.47E-06,0.000116422,0.000138333,1,Fraud
1,0.056200414,0.00282675,0,1,Fraud
0.75,8.18E-05,0,0,1,Fraud
0.25,0.009415949,0,0,1,Fraud
1,0.003386409,0.001789059,0,0,No Fraud
1,0.012839801,0.00678334,0,0,No Fraud
0.25,0.002271703,0.001200153,0,0,No Fraud
0.25,0.00023511,0.000863048,0.000887843,1,Fraud
0.25,0.007475716,0.000339733,0,1,Fraud
0.75,9.13E-06,0,0,1,Fraud
0.25,0.039159233,0.020688044,0,0,No Fraud
0,0.004766566,0.346213347,0.419061543,1,Fraud
0.25,0.011575152,0.006115218,0,0,No Fraud
0.25,0.003139505,0,0,1,Fraud
0.25,0.097028126,0.051260507,0,0,No Fraud
0.75,0.000968271,0.00366841,0.003793525,1,Fraud
0.25,0.000926799,0.000489633,0,0,No Fraud
0.25,0.002244531,0,0,1,Fraud
0.25,0.004851608,0.002563132,0,0,No Fraud
0.25,0.000644282,0.000340378,0,0,No Fraud
1,0.001173544,0.00061999,0,0,No Fraud
0.25,0.001608242,0.000445212,0,1,Fraud
0.25,0.006638416,0.000353008,0,1,Fraud
1,0.041602269,0.021978714,0,0,No Fraud
0.25,0.093090881,0.049180439,0,0,No Fraud
0,0.001151975,0.118338378,0.142935453,1,Fraud
0.25,0.00702586,0.003711801,0,0,No Fraud
1,0.000611355,0.000322982,0,0,No Fraud
1,0.149012136,0.078723954,0,0,No Fraud
0.25,0.005144343,0.002717786,0,0,No Fraud
1,0.141510728,0.074760918,0,0,No Fraud
0.25,0.010232623,0.005405953,0,0,No Fraud
0.25,0.240735191,0.127181762,0,0,No Fraud
0.25,0.002519869,0.001331261,0,0,No Fraud
0.75,0.000382074,0.000505546,0.000364942,1,Fraud
0.25,0.006053355,0,0,1,Fraud
0.25,0.002257747,0.001797918,0.000727177,1,Fraud
1,0.03022484,0.015967954,0,0,No Fraud
1,0.065309548,0.000222312,0,1,Fraud
0,0.006043427,0.000503482,0.004441697,1,Fraud
1,0.04824526,0.025488244,0,0,No Fraud
0.75,0.000916127,0,0,1,Fraud
0.25,0.002288915,0,0,1,Fraud
0.25,0.00328372,0.001734808,0,0,No Fraud
0.25,0.003588375,0.001895759,0,0,No Fraud
0.25,0.014394871,7.87E-05,0,1,Fraud
0.25,0.025417331,0.01342812,0,0,No Fraud
0.75,0.000688223,0,0,1,Fraud
1,0.003600369,0.001902095,0,0,No Fraud
0.25,0.014438517,0.00762795,0,0,No Fraud
0.75,2.14E-05,0,0,1,Fraud
0,0.003302922,0.001753125,0.004203547,1,Fraud
0,0.006175676,0.114677957,0.141726122,1,Fraud
0.25,0.011084047,0.005855764,0,0,No Fraud
1,0.004063196,0.00214661,0,0,No Fraud
0,0.007656384,0.004109303,0.009798705,1,Fraud
0.75,0.000106716,0,0,1,Fraud
1,0.002431723,0.001284693,0,0,No Fraud
0,0.006580539,0.083287195,0.104261697,1,Fraud
0.25,0.004723136,0.002495259,0,0,No Fraud
0.25,0.008284944,0,0,1,Fraud
0.75,0.000468668,0.000780213,0.000640027,1,Fraud
1,0.002014574,0.001064311,0,0,No Fraud
1,0.000529598,0.00027979,0,0,No Fraud
0.25,0.003625464,2.24E-05,0,1,Fraud
0.25,0.00358771,5.79E-06,0,1,Fraud
1,0.013639512,0.007205831,0,0,No Fraud
1,0.005092156,0.002690215,0,0,No Fraud
0,0.012780945,0.079577589,0.103740295,1,Fraud
0.25,0.003846514,0.000203642,0,1,Fraud
0.25,0.000773432,0,0,1,Fraud
0.25,0.011140903,0.005885802,0,0,No Fraud
0.25,0.001537924,0.000812494,0,0,No Fraud
0.25,0.011036449,4.17E-05,0,1,Fraud
0.75,0.000194582,0,0,1,Fraud
0,0.002496194,0.133441297,0.161937612,1,Fraud
0.25,0.003589193,0.000873541,0,1,Fraud
0.25,0.004115116,0,0,1,Fraud
0.25,0.00219438,0.001159303,0,0,No Fraud
0.75,0.000851332,1.22E-05,0,1,Fraud
0.75,0.000504015,0.000269279,3.61E-06,1,Fraud
0.25,0.003977777,0.002101482,0,0,No Fraud
0.25,0.002365685,0,0,1,Fraud
0.25,0.012405276,0,0,1,Fraud
0.75,0.000373446,0.0066034,0.00769805,1,Fraud
0.25,0.004063541,0.002146792,0,0,No Fraud
1,0.196599323,0.103864534,0,0,No Fraud
0.25,0.002080579,0.001099182,0,0,No Fraud
0,0.002307886,0.15577586,0.188656922,1,Fraud
1,0.218251686,0.115303599,0,0,No Fraud
0.25,0.013995983,0.007394157,0,0,No Fraud
0.25,0.019729929,0.010423433,0,0,No Fraud
0.75,0.00060521,0.001708298,0.001668599,1,Fraud
1,0.000138143,7.30E-05,0,0,No Fraud
1,0.01224802,0.006470698,0,0,No Fraud
0.25,0.003920588,0,0,1,Fraud
1,0.010895191,0.005755991,0,0,No Fraud
0.25,0,0,0,0,No Fraud
0.25,0.001196639,0.000632191,0,0,No Fraud
0.75,0.000434637,0.00016083,0,1,Fraud
1,0.148586101,0.078498877,0,0,No Fraud
0,0.00961249,0.148010235,0.18396251,1,Fraud
0,0.003723461,0.000342351,0.002775237,1,Fraud
0.25,0.007275434,0,0,1,Fraud
0.75,0.000975765,0,0,1,Fraud
0.25,0.015503298,0.00819048,0,0,No Fraud
1,0.011573802,0.006114505,0,0,No Fraud
0.75,0.000645474,0,0,1,Fraud
0.25,0.001495008,0.000789821,0,0,No Fraud
0.75,0.000183939,0.000182261,0.000102244,1,Fraud
1,0.012666322,0.00669169,0,0,No Fraud
1,0.007567529,0.000435781,0,1,Fraud
0,0.010142315,0.064728167,0.084220996,1,Fraud
0.25,0.009672206,0.005109881,0,0,No Fraud
0.25,0.066983766,0.035387902,0,0,No Fraud
0.75,5.15E-05,0,0,1,Fraud
0.25,0.000614971,0,0,1,Fraud
1,0.018749869,0.009905662,0,0,No Fraud
1,0.001438155,0.000759786,0,0,No Fraud
0,0.006047803,2.15E-06,0.003842035,1,Fraud
1,0.027742922,0.014656743,0,0,No Fraud
0.75,0.000205422,0.000251573,0.000171897,1,Fraud
1,0.000237177,0.000125302,0,0,No Fraud
0.25,0.022947942,0.012123528,0,0,No Fraud
0.25,0.000412474,0.000423529,0.000247084,1,Fraud
0.75,0.000524445,0.002403107,0.002554806,1,Fraud
0.75,0.000828882,0,0,1,Fraud
0.25,0.004741682,0.002762203,0.000309005,1,Fraud
0.25,0.008438176,0.000180263,0,1,Fraud
0.25,0.000351846,1.93E-06,0,1,Fraud
0.25,0.004962679,0.002621811,0,0,No Fraud
0.75,9.48E-05,0,0,1,Fraud
0.25,0.000526143,7.15E-06,0,1,Fraud
0,0.012469223,0.000831635,0.008915453,1,Fraud
1,0.006148382,0.003248225,0,0,No Fraud
0.75,0.000140348,0.000809665,0.000883853,1,Fraud
0.25,0.009685646,0.000432659,0,1,Fraud
1,0.155410764,0.082104385,0.098662682,0,No Fraud
1,0.00048216,0.000254728,0,0,No Fraud
0.75,0.000380195,0.002744203,0.00305627,1,Fraud
0.25,0.030124365,0.015914872,0,0,No Fraud
0.25,0.005416523,0.001429621,0,1,Fraud
1,0.001284466,0.00067859,0,0,No Fraud
1,0.000693144,0.000366192,0,0,No Fraud
1,0.002968949,0.001568513,0,0,No Fraud
0.25,0.015067734,0.000176638,0,1,Fraud
0.75,0.000184469,0.001685272,0.001908037,1,Fraud
0.25,2.36E-05,0.000870403,0.001030945,1,Fraud
1,0.002278652,0.001203825,0,0,No Fraud
0.75,0.002188713,0,0,1,Fraud
0.25,0.000287983,0.000152143,0,0,No Fraud
1,0.013315359,0.000415373,0,1,Fraud
0.25,0.002848154,0.001504696,0,0,No Fraud
0.75,0.000915833,0.000195049,0,1,Fraud
0,0.002491825,0.000256793,0.001890519,1,Fraud
0.25,0.005480172,0.002895206,0,0,No Fraud
0,6.69E-05,0.148951025,0.179033019,1,Fraud
1,0.061840602,0.03267074,0,0,No Fraud
0.25,0.003656283,0.00107052,0,1,Fraud
0.25,0.00130958,1.14E-05,0,1,Fraud
1,0.005709343,0.003016278,0,0,No Fraud
1,0.000941482,0.00049739,0,0,No Fraud
1,0.087785137,0.046377384,0,0,No Fraud
0.25,0.062308825,0.032918105,0,0,No Fraud
0.75,6.89E-05,0.00181763,0.002140449,1,Fraud
0,0.005788161,0.132959185,0.16344818,1,Fraud
0.25,0.036554941,0.019312182,0,0,No Fraud
1,0.080430353,0,0,1,Fraud
0,0.004644326,0.049079224,0.061925669,1,Fraud
0.25,0.001587272,0.000838565,0,0,No Fraud
0.25,0.074381841,0.039296347,0,0,No Fraud
0.25,0.0027374,0.001446184,0,0,No Fraud
0.25,0.000496775,5.12E-06,0,1,Fraud
1,0.086502346,0.045699678,0,0,No Fraud
0.25,0.013636262,0.007204114,0,0,No Fraud
0,0.012963159,0.050699889,0.0691544,1,Fraud
1,0.317670952,0.293307272,0.150785915,0,No Fraud
0.25,0.006721445,0.000811915,0,1,Fraud
0.25,0.001886923,0.003350002,0.002827695,1,Fraud
0.25,0.015187157,0.008023461,0,0,No Fraud
1,0.069904994,0.000359872,0,1,Fraud
0.25,0.033387794,0.01763896,0,0,No Fraud
1,0.003221464,0.001701918,0,0,No Fraud
0.75,0.000331966,0,0,1,Fraud
1,0.011521011,0,0,1,Fraud
1,0.011160802,0.005896315,0,0,No Fraud
1,0.00478342,0.003272388,0.000895584,1,Fraud
0.75,0.000843381,0.001348249,0.001084734,1,Fraud
0.25,0.012833125,0.006779812,0,0,No Fraud
0.25,0.317670952,0.16782736,0,0,No Fraud
0.25,0.014810394,0.007824415,0,0,No Fraud
1,0.020884249,0.011033267,0,0,No Fraud
0.25,0.003425295,0,0,1,Fraud
0.25,0.007889422,0,0,1,Fraud
0,0.005931902,0.000596912,0.004483167,1,Fraud
0.25,0.009449622,0.004992289,0,0,No Fraud
1,0.013766238,0.007272781,0,0,No Fraud
1,0.05683628,0.030026928,0,0,No Fraud
1,0.052030541,0.027488029,0,0,No Fraud
0.25,0.001559091,0,0,1,Fraud
0,0.012162703,0.11755584,0.148985269,1,Fraud
1,0.006722831,0.003551709,0,0,No Fraud
1,0.108681968,0.057417298,0,0,No Fraud
1,0.108227654,0,0,1,Fraud
0.25,0.00347538,0.001836063,0,0,No Fraud
1,0.146883573,0.077599422,0,0,No Fraud
0,0.002161876,0.003400619,0.005458903,1,Fraud
0.75,0.000646849,0.000186423,0,1,Fraud
0.25,0.011678574,0.006169857,0,0,No Fraud
1,0.014675815,0.003675419,0,1,Fraud
1,0.009498897,0.005018321,0,0,No Fraud
1,0.026344026,0.013917698,0,0,No Fraud
0,0.005016852,0.425975259,0.515068232,1,Fraud
0,0.007770301,0.013780787,0.021492992,1,Fraud
0.75,0.000180205,0.000508366,0.000496486,1,Fraud
0.75,5.48E-05,0,0,1,Fraud
1,0.005337932,0.00282006,0,0,No Fraud
0.75,0.000332276,0.001744716,0.001885634,1,Fraud
1,0.159371842,0.084197045,0,0,No Fraud
0,0.011819412,0.001544566,0.00935963,1,Fraud
1,0.018584075,0.009818072,0,0,No Fraud
1,0.048724322,0.025741335,0,0,No Fraud
1,0.011720531,0.006192023,0,0,No Fraud
0,0.011929587,0.14999531,0.187818934,1,Fraud
0,0.008028723,0.000301905,0.005459834,1,Fraud
1,0.003394321,0.001793239,0,0,No Fraud
0.25,0.000107119,5.66E-05,0,0,No Fraud
0,0.006747942,0.000401393,0.004766281,1,Fraud
0.25,0.000666761,0.000448938,0.000116184,1,Fraud
1,0.004338203,0.002291897,0,0,No Fraud
0.25,0.004836465,0,0,1,Fraud
0.25,0.002773277,0.000882873,0,1,Fraud
1,0.033304252,0.017594825,0,0,No Fraud
0.25,0.000514077,0.00027159,0,0,No Fraud
0,0.000675875,0.000185919,0.000652494,1,Fraud
0.25,0.004871353,0.000129111,0,1,Fraud
0,0.009687704,0.487870669,0.592411615,1,Fraud
1,0.014169171,0.007485653,0,0,No Fraud
0.25,0.000266233,0.000140653,0,0,No Fraud
1,0.081377705,0.042992302,0,0,No Fraud
0.25,0.004136712,0,0,1,Fraud
1,0.045127154,0,0,1,Fraud
1,0.001922536,0.001015687,0,0,No Fraud
0,0.00591807,0.000168834,0.003959977,1,Fraud
0.25,0.001296457,0,0,1,Fraud
0,0.000992859,0.1609172,0.194000289,1,Fraud
0.75,1.12E-05,0,0,1,Fraud
0.25,0.033162782,0.017520085,0,0,No Fraud
0.75,0.000746036,0.012093934,0.014059341,1,Fraud
0.25,0.010878598,0.002050783,0,1,Fraud
0.25,0.145310532,0.076768375,0,0,No Fraud
0.25,0.131910827,0.069689235,0,0,No Fraud
0.75,0.000400362,8.07E-06,0,1,Fraud
1,0.014456383,0.007637389,0,0,No Fraud
0,0.005549356,1.88E-05,0.003545582,1,Fraud
0.25,0.005257758,0,0,1,Fraud
0,0.013692025,0.0007158,0.009552555,1,Fraud
0.25,0.000439825,0,0,1,Fraud
0,0.005878365,0.124518979,0.153363072,1,Fraud
1,0.007805011,0.004123432,0,0,No Fraud
0,0.00524276,0.387541926,0.469027323,1,Fraud
0.75,0.000362369,0,0,1,Fraud
0.25,0.00311454,0,0,1,Fraud
0.25,0.010976745,0.002688796,0,1,Fraud
0.25,4.29E-05,0,0,1,Fraud
0.25,0.000143894,7.60E-05,0,0,No Fraud
0.25,0.004235653,0,0,1,Fraud
0,0.000338352,0.034540036,0.041720657,1,Fraud
0.25,0.001286312,0,0,1,Fraud
0.25,0.011697412,0,0,1,Fraud
